kepid;koi_disposition;koi_pdisposition;koi_score;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_sma;koi_teq;koi_model_snr
5645170;CANDIDATE;CANDIDATE;0.9890;5.386137150;0.1970;1.94300;1.6930e+02;0.86;0.0542;846.0;8.90
8216763;CANDIDATE;CANDIDATE;0.9650;13.296504400;0.9020;5.68000;1.3340e+02;0.88;0.0948;488.0;9.10
9110610;CANDIDATE;CANDIDATE;0.7530;21.842030400;0.2080;3.84300;7.9500e+01;2.01;0.1622;1016.0;9.50
2437897;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.653201440;0.1480;1.52500;1.3210e+02;0.74;0.0237;1059.0;6.70
9307966;FALSE POSITIVE;FALSE POSITIVE;0.0720;3.374875410;0.3890;3.08500;5.3800e+01;0.75;0.0451;1287.0;8.30
5556726;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.962825082;0.0880;2.84640;1.1810e+02;5.18;0.0216;3265.0;40.70
2554853;FALSE POSITIVE;FALSE POSITIVE;;309.494217000;0.0542;13.71600;2.9200e+02;2.79;0.9402;399.0;14.50
5208962;CANDIDATE;CANDIDATE;0.9690;0.876850385;0.0490;1.53400;5.9200e+01;1.35;0.0197;2543.0;9.70
7889486;FALSE POSITIVE;FALSE POSITIVE;0.0000;24.238251900;0.8200;2.70300;4.6550e+02;2.19;0.1642;597.0;11.30
7889486;FALSE POSITIVE;FALSE POSITIVE;0.0000;24.241610300;0.0690;5.13700;3.2340e+02;1.61;0.1642;596.0;10.80
4742188;CANDIDATE;CANDIDATE;0.2550;413.518560000;0.0190;10.39500;3.9110e+02;1.96;1.0911;254.0;7.90
8301878;CANDIDATE;CANDIDATE;1.0000;20.710636800;0.6040;2.69300;1.4250e+02;1.12;0.1421;626.0;11.00
8233802;FALSE POSITIVE;FALSE POSITIVE;0.0010;69.378859700;0.5390;3.80700;5.3040e+02;2.07;0.3241;421.0;16.80
7510820;CONFIRMED;CANDIDATE;0.9790;29.349385200;0.7500;4.31300;6.5920e+02;2.02;0.1715;451.0;20.30
10221505;CANDIDATE;CANDIDATE;0.9570;3.436331330;0.1140;0.67500;4.7350e+02;1.44;0.0384;945.0;14.50
6116035;FALSE POSITIVE;FALSE POSITIVE;;449.572740000;0.2059;9.32800;2.2140e+02;3.08;1.1848;333.0;14.10
8958359;FALSE POSITIVE;FALSE POSITIVE;;245.059374000;0.0927;9.54900;1.6500e+02;1.63;0.7065;356.0;15.10
11658036;CANDIDATE;CANDIDATE;0.9190;142.703888000;0.0620;5.80800;2.2550e+02;1.95;0.5812;440.0;11.00
8397947;CANDIDATE;CANDIDATE;0.8660;3.380805370;0.0670;3.27500;2.0090e+02;1.69;0.0461;1362.0;11.60
6665860;CANDIDATE;CANDIDATE;0.9810;10.471619400;0.1840;4.51200;1.2390e+02;1.74;0.0966;1035.0;11.70
7983117;CONFIRMED;CANDIDATE;1.0000;11.495002290;0.9110;7.60200;5.1400e+01;1.53;0.1038;1105.0;22.90
5480884;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.708726708;0.2800;0.75300;3.1360e+02;0.92;0.0125;1302.0;13.40
12506417;FALSE POSITIVE;FALSE POSITIVE;;283.726750000;0.3461;15.49000;8.4600e+01;1.18;0.8865;341.0;9.30
10187563;FALSE POSITIVE;FALSE POSITIVE;0.0000;373.606830000;0.5880;8.75200;5.3480e+02;2.50;1.0494;271.0;9.30
5769810;CANDIDATE;CANDIDATE;0.7980;6.787881130;0.0220;2.26000;7.3100e+01;2.44;0.0835;1679.0;7.80
12071754;CANDIDATE;CANDIDATE;1.0000;5.474551670;0.9310;3.71000;7.3200e+01;1.40;0.0603;1155.0;10.80
10384298;CANDIDATE;CANDIDATE;1.0000;3.438610670;0.6290;1.26400;4.6800e+01;1.01;0.0435;1348.0;9.50
3109550;CANDIDATE;CANDIDATE;0.8670;4.875476500;0.0840;1.90200;3.9600e+01;0.80;0.0546;1180.0;8.80
5544450;FALSE POSITIVE;FALSE POSITIVE;0.9960;4.293888080;0.2720;3.61800;1.1060e+02;1.68;0.0571;1532.0;17.90
9307105;FALSE POSITIVE;FALSE POSITIVE;0.0000;13.543788400;1.2690;5.70760;6.6087e+03;32.21;0.1066;658.0;114.40
6880517;CONFIRMED;CANDIDATE;0.9700;65.649100100;0.0380;7.29800;9.8390e+02;2.52;0.3094;390.0;20.50
6615511;CONFIRMED;CANDIDATE;1.0000;25.159338900;0.0350;5.19800;3.5810e+02;1.76;0.1694;619.0;13.10
6131130;CANDIDATE;CANDIDATE;0.9640;10.507178100;0.2320;2.68000;2.7180e+02;1.41;0.0867;737.0;11.10
3632089;CONFIRMED;CANDIDATE;1.0000;31.778756400;0.2900;8.09300;2.6200e+02;1.50;0.1803;564.0;25.90
4742452;CANDIDATE;CANDIDATE;0.9370;5.439803300;0.1360;3.25600;8.5500e+01;1.00;0.0634;1112.0;8.40
9959494;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.332568744;0.7510;3.75500;2.4100e+01;0.58;0.0245;1941.0;29.10
8397947;CONFIRMED;CANDIDATE;;9.019471400;0.2805;5.92000;1.9160e+02;1.07;0.0800;789.0;7.20
7906892;CANDIDATE;CANDIDATE;0.5200;8.849394800;0.8190;6.92800;4.3800e+01;0.82;0.0839;978.0;12.10
4277304;CANDIDATE;CANDIDATE;0.9860;51.567801000;0.5540;5.51400;2.1010e+02;1.30;0.2540;433.0;13.50
8626325;CANDIDATE;CANDIDATE;0.6250;16.449151500;0.8660;6.69600;7.0900e+01;2.75;0.1437;1036.0;11.00
3098605;CANDIDATE;CANDIDATE;0.8620;0.428046051;0.0410;0.77600;1.2600e+02;0.87;0.0104;2017.0;14.10
11456405;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.814278961;0.4510;2.08700;7.2000e+01;0.76;0.0170;1762.0;13.00
8320630;CANDIDATE;CANDIDATE;0.0000;19.254536000;0.8060;4.75400;1.8600e+02;1.32;0.1390;625.0;9.20
4544684;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.189075100;0.0480;2.36500;9.4800e+01;0.87;0.0327;1399.0;12.60
9005321;CANDIDATE;CANDIDATE;;384.696100000;0.5221;6.16700;7.8700e+02;1.78;0.8823;157.0;8.20
8975368;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.426498620;0.6730;2.01400;2.9200e+01;0.75;0.0347;1638.0;15.20
9291039;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.808541830;0.9930;34.75640;1.7470e+02;2.69;0.0853;1000.0;137.30
5168498;FALSE POSITIVE;FALSE POSITIVE;0.0830;219.747350000;0.0970;22.48000;1.9040e+02;3.24;0.6692;427.0;12.70
10489539;FALSE POSITIVE;FALSE POSITIVE;0.0000;19.763987400;0.4890;12.31900;5.1300e+01;1.19;0.1489;900.0;13.50
9569711;CONFIRMED;CANDIDATE;0.9960;6.059198810;0.4380;1.36500;1.5420e+02;1.21;0.0646;976.0;11.70
12314973;CONFIRMED;CANDIDATE;0.9840;7.514396700;0.3990;4.86500;3.6300e+01;0.96;0.0820;1199.0;9.80
3348082;CONFIRMED;CANDIDATE;0.9120;33.198176100;0.8260;4.70900;3.3670e+02;3.21;0.2034;678.0;11.80
3632089;CONFIRMED;CANDIDATE;0.9600;5.327841570;0.1160;4.69600;8.7200e+01;0.86;0.0548;1023.0;15.90
5563300;CANDIDATE;CANDIDATE;0.9880;71.054575550;0.0610;1.91620;4.8532e+03;5.91;0.3102;390.0;95.90
12253769;CANDIDATE;CANDIDATE;0.9040;20.551272200;0.9460;4.63900;1.9120e+02;1.64;0.1416;607.0;20.00
12735830;CONFIRMED;CANDIDATE;1.0000;31.827649000;0.7850;1.63900;5.2000e+02;4.98;0.1939;668.0;16.40
8054719;CANDIDATE;CANDIDATE;0.9690;7.586158700;0.8580;4.32000;1.1680e+02;1.07;0.0693;928.0;10.80
6592335;CONFIRMED;CANDIDATE;;0.824000125;0.7697;0.85500;1.8310e+02;0.42;0.0113;746.0;12.30
5651829;FALSE POSITIVE;FALSE POSITIVE;0.9650;0.772152075;1.0090;1.78000;4.3600e+01;4.44;0.0163;2966.0;13.60
4762283;CANDIDATE;CANDIDATE;0.8370;42.049523793;0.2300;2.13720;6.0790e+02;1.19;0.1860;303.0;5.10
9094763;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.084698710;0.6720;4.07700;1.2400e+02;1.11;0.0209;1757.0;16.90
3849187;CANDIDATE;CANDIDATE;1.0000;6.601800030;0.2040;2.62400;2.1340e+02;1.25;0.0684;875.0;8.10
2976017;CANDIDATE;CANDIDATE;0.9940;3.199380750;0.2680;1.76100;7.6100e+01;0.62;0.0390;1026.0;9.80
6786224;CANDIDATE;CANDIDATE;0.9990;3.041851570;0.1760;1.43400;6.9000e+01;0.71;0.0400;1184.0;11.10
10338279;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.660274452;1.0920;0.90770;4.1410e+02;11.02;0.0572;950.0;26.40
4851239;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.235124290;0.5560;4.22000;1.5200e+01;0.38;0.0228;1642.0;15.70
5009688;FALSE POSITIVE;FALSE POSITIVE;0.1980;1.381257093;0.3510;1.12500;9.2300e+01;1.10;0.0253;1728.0;11.00
11072016;CANDIDATE;CANDIDATE;0.9190;1.898731950;0.1970;1.38200;7.8000e+01;0.93;0.0310;1524.0;10.20
3245969;CANDIDATE;CANDIDATE;;11.391109630;0.5690;2.74900;5.9340e+02;1.90;0.0926;632.0;12.10
10057494;CONFIRMED;CANDIDATE;0.9930;2.418101580;0.0160;2.14400;4.6800e+01;0.85;0.0368;1602.0;13.40
7902003;CANDIDATE;CANDIDATE;0.8770;7.130441170;0.0680;2.56600;3.1900e+01;1.18;0.0820;1400.0;10.50
6587796;CONFIRMED;CANDIDATE;0.9990;33.420300100;0.7890;5.30700;4.3660e+02;2.46;0.2015;581.0;8.90
9489953;FALSE POSITIVE;FALSE POSITIVE;0.0000;58.343736200;1.2460;22.48200;1.2668e+03;93.55;0.3351;779.0;75.00
5305240;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.070982122;0.5630;1.25500;4.3400e+01;0.98;0.0202;2122.0;9.00
11905409;CANDIDATE;CANDIDATE;1.0000;18.093900400;0.4450;3.29400;4.6730e+02;1.91;0.1330;665.0;11.60
9571186;CANDIDATE;CANDIDATE;1.0000;34.952425600;1.2250;1.71700;6.7700e+02;21.74;0.1993;429.0;15.80
9838060;FALSE POSITIVE;FALSE POSITIVE;0.0000;23.815783560;0.9580;3.75910;4.8567e+03;8.40;0.1571;560.0;71.00
8554701;CONFIRMED;CANDIDATE;0.9740;31.174831100;0.0160;3.79000;2.0020e+02;1.31;0.1942;585.0;17.00
5389632;FALSE POSITIVE;FALSE POSITIVE;0.0050;0.474811162;0.4400;1.16900;2.0520e+02;1.28;0.0118;2206.0;17.40
9031209;CONFIRMED;CANDIDATE;0.9960;47.056847600;0.0270;5.22320;1.5312e+03;2.84;0.2388;411.0;38.00
5951416;FALSE POSITIVE;FALSE POSITIVE;;367.732990000;0.0064;10.15800;5.0390e+02;2.10;0.9905;266.0;11.20
5612697;CANDIDATE;CANDIDATE;0.8190;15.151640900;0.1730;5.10500;1.9150e+02;1.38;0.1201;736.0;11.40
8973285;CANDIDATE;CANDIDATE;;7.421344400;0.1732;2.36100;3.1590e+02;1.73;0.0758;953.0;8.70
4645833;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.743495989;1.1440;2.25500;1.7280e+02;11.82;0.0146;1617.0;26.00
8940918;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.405887031;0.3640;1.18400;2.1600e+02;0.95;0.0212;1086.0;13.80
3758922;CANDIDATE;CANDIDATE;0.6250;17.741230300;0.0650;4.81600;1.4470e+02;1.14;0.1346;684.0;9.20
8360041;CANDIDATE;CANDIDATE;0.9840;2.635276770;0.6460;1.99700;7.0400e+01;0.76;0.0354;1136.0;10.70
9827596;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.457289970;0.7490;3.58200;7.1300e+01;0.93;0.0261;1665.0;15.50
9782748;CANDIDATE;CANDIDATE;0.9240;147.388124000;0.0050;8.78100;9.0920e+02;3.03;0.5661;356.0;15.80
2860656;CANDIDATE;CANDIDATE;0.7980;4.114973570;0.3960;3.02500;1.5410e+02;1.17;0.0504;1137.0;9.70
6206559;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.245331397;0.6490;2.56600;3.8100e+01;1.61;0.0251;2678.0;26.50
5024429;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.525937370;0.6810;1.95800;1.5910e+02;1.39;0.0268;1697.0;9.60
9532117;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.214299320;0.6670;3.09900;7.0700e+01;1.66;0.0832;1312.0;19.70
6928906;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.549454860;0.2280;6.69800;2.1800e+01;1.34;0.0329;3006.0;20.90
9821151;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.429439910;0.8200;2.44100;8.9100e+01;1.19;0.0839;1029.0;19.70
8073705;CONFIRMED;CANDIDATE;0.9730;10.600520830;0.7290;4.50900;6.0900e+01;1.09;0.0948;987.0;17.40
8330548;FALSE POSITIVE;FALSE POSITIVE;;0.957070100;;2.75000;;;;;
4271474;CONFIRMED;CANDIDATE;1.0000;21.863463800;0.5020;3.54200;8.7100e+02;2.37;0.1466;551.0;9.90
5130983;FALSE POSITIVE;FALSE POSITIVE;0.0000;86.439293100;1.2800;6.53400;1.1751e+03;35.31;0.3937;442.0;20.50
11497958;CONFIRMED;CANDIDATE;0.9270;63.335471900;0.0290;3.65100;9.8300e+02;1.18;0.2279;202.0;13.00
11093538;FALSE POSITIVE;FALSE POSITIVE;0.0000;14.778209110;1.2580;5.39500;1.0774e+04;44.48;0.1219;809.0;123.10
11044779;FALSE POSITIVE;FALSE POSITIVE;0.0000;15.608629480;1.1710;6.69570;3.4356e+04;39.42;0.1191;648.0;186.00
6438379;FALSE POSITIVE;FALSE POSITIVE;;389.141150000;0.0973;7.93000;3.4740e+02;1.67;1.0198;250.0;10.10
9145415;FALSE POSITIVE;FALSE POSITIVE;;365.788630000;0.1564;12.76000;8.8500e+02;2.21;0.9272;215.0;10.50
4545926;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.482661900;0.7310;2.11500;3.7000e+01;0.80;0.0367;1619.0;10.00
9396760;FALSE POSITIVE;FALSE POSITIVE;;2.178119080;0.3437;1.46800;7.4000e+01;0.80;0.0328;1412.0;9.80
5119619;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.112057870;0.0080;1.45900;1.1870e+02;1.02;0.0208;1799.0;16.10
9582496;FALSE POSITIVE;FALSE POSITIVE;;224.447413000;0.4162;4.98600;6.5100e+02;2.05;0.6907;260.0;7.90
7094944;CANDIDATE;CANDIDATE;0.8200;7.501974300;0.4420;2.58200;2.4800e+02;1.19;0.0678;709.0;9.10
3343281;FALSE POSITIVE;FALSE POSITIVE;0.2730;21.866092200;0.0570;2.03000;3.0160e+02;1.88;0.1565;730.0;9.20
2573108;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.095060000;0.6910;5.73000;2.3600e+01;2.14;0.0717;2247.0;7.60
6425597;CANDIDATE;CANDIDATE;0.9770;29.120651900;0.1950;2.89000;4.1550e+02;1.60;0.1766;528.0;9.70
9885417;CONFIRMED;CANDIDATE;1.0000;0.689967868;0.1190;1.16880;1.2290e+02;0.78;0.0141;1539.0;28.70
3336476;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.891322920;0.7090;5.60700;1.6000e+01;0.90;0.0376;2799.0;14.80
10917433;CANDIDATE;CANDIDATE;0.9610;6.912615360;0.6560;2.35900;3.4400e+01;0.64;0.0701;981.0;12.00
5091479;CANDIDATE;CANDIDATE;0.6220;25.861605800;0.8550;7.78000;1.2300e+02;1.12;0.1685;613.0;8.50
9083564;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.918420801;0.6560;3.53300;5.6700e+01;1.14;0.0191;2374.0;40.30
7335713;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.573709256;0.6900;1.49320;1.3120e+02;7.05;0.0159;4415.0;37.50
8331612;CONFIRMED;CANDIDATE;0.9500;13.835395900;0.9400;4.96100;8.1800e+02;3.78;0.1140;809.0;10.30
8874090;CANDIDATE;CANDIDATE;0.9550;18.906092100;0.0040;4.12500;3.7560e+02;0.87;0.1088;336.0;11.90
8331612;CANDIDATE;CANDIDATE;0.5560;25.697068800;0.9430;3.73900;8.3500e+02;3.83;0.1723;658.0;6.40
5185765;FALSE POSITIVE;FALSE POSITIVE;0.0650;46.943491100;0.2130;1.36800;1.0070e+02;1.57;0.2637;669.0;6.60
5965819;CONFIRMED;CANDIDATE;0.9870;19.590610300;0.5290;6.74500;2.9700e+02;2.64;0.1456;819.0;24.90
5965819;CONFIRMED;CANDIDATE;0.9940;8.239830410;0.0120;5.61900;2.5100e+02;2.35;0.0817;1093.0;29.40
8328916;CANDIDATE;CANDIDATE;;6.078550000;0.3408;3.40800;1.0270e+02;1.14;0.0653;1115.0;10.40
11294883;FALSE POSITIVE;FALSE POSITIVE;;427.653340000;0.4355;11.17000;1.5710e+02;1.97;1.0738;284.0;7.20
3832474;FALSE POSITIVE;FALSE POSITIVE;;412.041857000;0.1068;5.57200;1.9590e+03;3.77;1.0794;217.0;12.30
10155029;CANDIDATE;CANDIDATE;0.3330;2.131660527;0.0360;1.85850;3.2200e+01;0.56;0.0321;1438.0;15.70
11618569;CANDIDATE;CANDIDATE;0.9930;5.759021820;0.3290;2.68700;7.0800e+01;0.91;0.0654;1112.0;9.90
11973517;CANDIDATE;CANDIDATE;;0.903763067;0.0938;0.56200;2.6750e+02;1.08;0.0158;1254.0;12.60
5471566;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.962834800;0.3090;2.25900;9.2800e+01;0.81;0.0186;1648.0;7.60
7345248;CANDIDATE;CANDIDATE;;5.664944480;0.4638;4.17300;4.6000e+01;0.78;0.0593;1134.0;11.40
5814013;FALSE POSITIVE;FALSE POSITIVE;0.0010;1.570172490;0.0850;2.25700;1.5840e+02;0.82;0.0238;1232.0;10.20
7117355;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.566798364;0.4870;3.17200;3.8600e+01;0.66;0.0135;2272.0;14.10
5653072;FALSE POSITIVE;FALSE POSITIVE;;3.224526560;0.0995;5.15600;5.7500e+01;24.48;0.0421;4883.0;24.30
2707985;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.891274380;0.5140;4.49100;3.2300e+01;2.03;0.0378;3342.0;24.60
9899141;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.332569440;0.4560;3.89000;2.0600e+01;0.46;0.0236;1624.0;18.80
8183288;CONFIRMED;CANDIDATE;0.9550;66.650452100;0.4330;5.74400;5.3690e+02;1.56;0.2875;308.0;27.10
11305996;FALSE POSITIVE;FALSE POSITIVE;;55.700264200;0.2976;4.28500;3.3270e+02;1.18;0.2492;309.0;10.80
5965819;CONFIRMED;CANDIDATE;0.9860;3.545530770;0.1430;4.14300;1.1920e+02;1.62;0.0466;1448.0;18.10
6690171;CANDIDATE;CANDIDATE;0.0000;85.062415700;0.8190;4.69640;4.1901e+04;21.26;0.3690;355.0;495.30
6859801;FALSE POSITIVE;FALSE POSITIVE;0.0000;10.882416555;1.1990;5.46740;1.6630e+04;29.69;0.0851;632.0;265.20
7767733;FALSE POSITIVE;FALSE POSITIVE;0.0000;25.198304390;1.0690;5.19420;7.3834e+04;46.14;0.1668;604.0;1669.40
5193659;CANDIDATE;CANDIDATE;0.9880;14.319641700;0.5330;3.78100;2.1550e+02;2.06;0.1144;850.0;12.50
5201593;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.507276750;0.4290;2.32000;2.1470e+02;1.70;0.0132;2449.0;33.50
6220312;CANDIDATE;CANDIDATE;0.7770;5.273626800;0.5950;5.29100;8.6100e+01;0.89;0.0595;1014.0;8.70
6358937;CANDIDATE;CANDIDATE;0.7440;24.504110300;0.1780;6.06500;1.1950e+02;1.03;0.1568;574.0;11.30
9007609;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.316398648;0.3920;1.16900;1.8250e+02;1.09;0.0215;1374.0;13.10
11038580;FALSE POSITIVE;FALSE POSITIVE;;419.459600000;0.0167;13.53000;1.3180e+02;2.10;1.0899;303.0;8.40
7771181;CANDIDATE;CANDIDATE;0.9440;9.972020230;0.4010;1.42500;3.2970e+02;1.26;0.0797;627.0;8.60
9509223;FALSE POSITIVE;FALSE POSITIVE;0.0000;14.200500700;1.1060;5.23200;8.0600e+01;13.28;0.1169;843.0;10.60
6720773;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.318347743;0.4270;0.87100;1.1320e+02;1.23;0.0238;1861.0;10.60
8056651;FALSE POSITIVE;FALSE POSITIVE;;5.583498700;0.7862;2.48400;8.7400e+01;1.41;0.0655;1317.0;11.80
4665991;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.124010840;0.2970;3.05200;4.3600e+01;0.61;0.0212;1719.0;10.00
10191036;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.213746520;0.5700;3.37100;2.8900e+01;0.59;0.0225;1880.0;17.40
8280511;CONFIRMED;CANDIDATE;0.9750;5.249704320;0.2480;2.74600;6.1900e+01;0.67;0.0558;954.0;13.90
10420301;FALSE POSITIVE;FALSE POSITIVE;0.0000;45.433376900;0.9590;6.35100;9.0580e+02;2.23;0.2088;315.0;18.10
4366323;CANDIDATE;CANDIDATE;0.7360;40.351170700;0.0790;3.97000;5.3350e+02;1.88;0.2230;479.0;11.30
2853029;CANDIDATE;CANDIDATE;0.9230;72.933276200;0.1060;3.82900;7.7040e+02;2.45;0.3271;389.0;11.30
12156174;CONFIRMED;CANDIDATE;0.5020;56.674666600;0.6260;5.51600;8.8310e+02;4.01;0.2836;522.0;22.70
4634135;FALSE POSITIVE;FALSE POSITIVE;0.0000;63.900594100;1.1940;8.27890;1.7097e+04;25.91;0.2677;353.0;110.80
6955671;CANDIDATE;CANDIDATE;1.0000;12.687817600;0.9210;4.26200;2.9300e+02;2.16;0.1101;851.0;13.50
5097856;CANDIDATE;CANDIDATE;0.2300;483.364050000;0.6140;15.61000;2.8540e+02;1.27;1.1172;202.0;8.30
4736644;CONFIRMED;CANDIDATE;0.9930;16.295125900;0.4940;3.67800;1.9790e+02;1.15;0.1160;574.0;13.00
5876805;FALSE POSITIVE;FALSE POSITIVE;0.0000;18.173045009;0.6740;10.91130;6.9911e+04;24.39;0.1332;650.0;1820.50
5818068;FALSE POSITIVE;FALSE POSITIVE;0.0000;14.126780650;1.2540;5.93030;7.6474e+03;31.13;0.1088;670.0;127.10
10139390;FALSE POSITIVE;FALSE POSITIVE;;358.564620000;0.4108;11.64000;1.7020e+02;0.99;0.8778;219.0;9.60
8278073;CANDIDATE;CANDIDATE;0.9940;12.072975700;0.3120;3.78300;9.9500e+01;1.69;0.1046;969.0;9.70
5273713;FALSE POSITIVE;FALSE POSITIVE;0.0010;1.337561836;0.0550;1.57500;4.1000e+01;1.11;0.0254;2322.0;9.50
3526331;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.237556410;0.1820;2.08900;1.0110e+02;0.93;0.0335;1397.0;7.30
10810859;CANDIDATE;CANDIDATE;0.4140;82.401274000;0.7030;6.48000;4.3070e+02;2.21;0.3806;421.0;10.10
7017274;CANDIDATE;CANDIDATE;0.9950;11.912566750;0.1740;6.12600;1.2310e+02;2.61;0.1183;1242.0;27.80
6767227;CANDIDATE;CANDIDATE;0.8750;4.081977130;0.3280;2.94300;2.6200e+01;0.60;0.0511;1372.0;9.30
11496490;FALSE POSITIVE;FALSE POSITIVE;;1.035268597;0.3845;0.56630;1.1220e+02;1.34;0.0206;2136.0;15.10
1430305;FALSE POSITIVE;FALSE POSITIVE;;359.325900000;0.2279;9.83600;2.4620e+02;3.60;1.1329;410.0;13.50
7117549;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.566805268;0.0690;3.72100;3.5700e+01;0.65;0.0140;2492.0;12.50
2986833;CANDIDATE;CANDIDATE;0.9880;0.912179022;0.0380;1.33200;1.4460e+02;0.65;0.0155;1025.0;10.30
12055539;CONFIRMED;CANDIDATE;1.0000;12.270570430;0.0260;3.00200;2.9550e+02;1.67;0.1058;811.0;18.70
12056139;CONFIRMED;CANDIDATE;0.9660;13.227475300;0.8030;6.35600;2.2980e+02;1.94;0.1176;867.0;16.40
11853130;CANDIDATE;CANDIDATE;0.9680;76.879358930;0.8640;2.38190;2.1272e+04;7.71;0.2746;202.0;131.00
4774646;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.559517155;0.3280;0.59600;5.7900e+01;1.04;0.0139;2762.0;12.70
9345933;CANDIDATE;CANDIDATE;0.8650;13.015182600;0.8520;3.61300;3.3160e+02;1.36;0.0930;556.0;11.90
10030778;FALSE POSITIVE;FALSE POSITIVE;0.0000;29.473162790;1.3620;6.43270;1.2568e+04;48.98;0.1864;565.0;179.30
7870282;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.580725004;0.1370;2.07100;1.0520e+02;0.85;0.0130;1939.0;18.00
11153259;FALSE POSITIVE;FALSE POSITIVE;;1.944686590;1.1592;18.22000;4.5550e+02;69.59;0.0384;3334.0;17.10
9021075;CONFIRMED;CANDIDATE;0.9410;7.281166670;0.1000;2.71600;3.3380e+02;1.40;0.0696;744.0;11.50
5783938;FALSE POSITIVE;FALSE POSITIVE;;383.100170000;0.1365;8.80000;5.7940e+02;2.18;1.0285;248.0;10.00
11338056;CANDIDATE;CANDIDATE;0.9730;2.879983340;0.2200;1.65800;1.1650e+02;0.85;0.0366;1024.0;9.90
3445812;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.605556082;0.1760;1.23990;1.0170e+02;0.86;0.0137;2120.0;15.30
4473613;CONFIRMED;CANDIDATE;0.9950;4.361258890;0.3740;2.17400;1.8920e+02;1.20;0.0518;1000.0;10.70
10676750;CANDIDATE;CANDIDATE;0.7800;21.086785570;0.7020;0.97800;4.9960e+02;2.08;0.1467;651.0;11.00
8960918;FALSE POSITIVE;FALSE POSITIVE;0.0010;1.190873620;0.3930;1.78500;6.7500e+01;0.73;0.0207;1489.0;8.00
4647662;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.064846220;0.2420;3.28700;4.2400e+01;0.72;0.0212;2034.0;12.50
9822284;FALSE POSITIVE;FALSE POSITIVE;1.0000;0.969824139;0.3320;0.78300;2.3100e+01;0.49;0.0192;1839.0;6.80
8940700;FALSE POSITIVE;FALSE POSITIVE;;190.605630000;0.0108;14.33000;1.5360e+02;1.60;0.6462;386.0;11.60
9581589;CANDIDATE;CANDIDATE;0.9870;5.192065710;0.8470;3.71600;6.6600e+01;0.99;0.0611;1170.0;10.50
11804437;CANDIDATE;CANDIDATE;;449.014990000;0.2182;12.58000;9.4200e+01;1.04;1.1370;258.0;8.50
9850966;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.480305000;0.7660;6.19000;3.0420e+02;1.33;0.0742;661.0;11.50
8747009;FALSE POSITIVE;FALSE POSITIVE;;410.116760000;0.2430;13.97000;2.1690e+02;1.41;1.0034;242.0;11.20
8826007;CONFIRMED;CANDIDATE;0.9900;54.509154900;0.9400;5.12500;6.2220e+02;1.94;0.2401;308.0;17.00
8280511;CANDIDATE;CANDIDATE;0.8950;17.453294500;0.3570;4.02700;7.9300e+01;0.76;0.1242;639.0;12.00
8620402;CONFIRMED;CANDIDATE;1.0000;14.195962100;0.7860;3.60500;1.9620e+02;1.66;0.1209;818.0;14.10
8379021;FALSE POSITIVE;FALSE POSITIVE;1.0000;11.524828740;1.2050;1.72400;5.7760e+02;22.56;0.0950;756.0;16.20
